市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
HK,2026-08-07,001347,华虹宏力,54,2,141.1,133.3,-5.53,2,False,68.05,-3.13,46.83,436.34,,4.65,,分化-日高周低
HK,2026-08-07,001377,鼎泰高科,76,2,391.4,352.2,-10.02,2,False,103.12,46.27,,237.91,,48.76,,分化-日高周低
HK,2026-08-07,001898,中煤能源,91,2,10.77,11.2,3.99,2,False,62.07,35.27,1.37,8.87,,0.77,,分化-日高周低
HK,2026-08-07,002338,潍柴动力,47,2,35.14,35.6,1.31,2,False,92.18,35.85,57.62,23.89,,2.82,,分化-日高周低
HK,2026-08-07,002476,胜宏科技,53,2,256.6,242.0,-5.69,2,False,107.84,15.71,14.71,48.24,,11.38,,分化-日高周低
HK,2026-08-07,002513,智谱,24,2,1247.0,1192.0,-4.41,2,False,86.2,0.06,29.62,-111.54,,-5.6,,分化-日高周低
HK,2026-08-07,002600,中国铝业,85,2,8.57,8.55,-0.23,2,False,73.34,36.09,-6.55,8.93,,1.61,,分化-日高周低
HK,2026-08-07,002628,中国人寿,17,2,28.76,27.2,-5.42,2,False,66.48,47.35,29.21,5.03,,1.2,,分化-日高周低
HK,2026-08-07,003986,兆易创新,39,2,528.5,490.0,-7.28,2,False,79.19,-8.43,23.04,114.77,,12.92,,分化-日高周低
HK,2026-08-07,006099,招商证券,96,2,15.26,14.95,-2.03,2,False,89.2,7.22,46.65,8.92,,0.94,,分化-日高周低
HK,2026-08-07,009903,天数智芯,100,2,476.8,476.8,0.0,0,True,53.02,7.08,46.46,-115.45,,41.87,,分化-日高周低
HK,2026-08-07,001347,华虹宏力,54,3,141.1,142.8,1.2,3,False,68.05,-3.13,46.83,436.34,,4.65,,分化-日高周低
HK,2026-08-07,001377,鼎泰高科,76,3,391.4,356.0,-9.04,3,False,103.12,46.27,,237.91,,48.76,,分化-日高周低
HK,2026-08-07,001898,中煤能源,91,3,10.77,10.93,1.49,3,False,62.07,35.27,1.37,8.87,,0.77,,分化-日高周低
HK,2026-08-07,002338,潍柴动力,47,3,35.14,36.4,3.59,3,False,92.18,35.85,57.62,23.89,,2.82,,分化-日高周低
HK,2026-08-07,002476,胜宏科技,53,3,256.6,253.8,-1.09,3,False,107.84,15.71,14.71,48.24,,11.38,,分化-日高周低
HK,2026-08-07,002513,智谱,24,3,1247.0,1208.0,-3.13,3,False,86.2,0.06,29.62,-111.54,,-5.6,,分化-日高周低
HK,2026-08-07,002600,中国铝业,85,3,8.57,8.78,2.45,3,False,73.34,36.09,-6.55,8.93,,1.61,,分化-日高周低
HK,2026-08-07,002628,中国人寿,17,3,28.76,27.06,-5.91,3,False,66.48,47.35,29.21,5.03,,1.2,,分化-日高周低
HK,2026-08-07,003986,兆易创新,39,3,528.5,515.0,-2.55,3,False,79.19,-8.43,23.04,114.77,,12.92,,分化-日高周低
HK,2026-08-07,006099,招商证券,96,3,15.26,14.98,-1.83,3,False,89.2,7.22,46.65,8.92,,0.94,,分化-日高周低
HK,2026-08-07,009903,天数智芯,100,3,476.8,476.8,0.0,0,True,53.02,7.08,46.46,-115.45,,41.87,,分化-日高周低
HK,2026-08-07,001347,华虹宏力,54,5,141.1,130.2,-7.73,5,False,68.05,-3.13,46.83,436.34,,4.65,,分化-日高周低
HK,2026-08-07,001377,鼎泰高科,76,5,391.4,367.6,-6.08,5,False,103.12,46.27,,237.91,,48.76,,分化-日高周低
HK,2026-08-07,001898,中煤能源,91,5,10.77,10.98,1.95,5,False,62.07,35.27,1.37,8.87,,0.77,,分化-日高周低
HK,2026-08-07,002338,潍柴动力,47,5,35.14,35.02,-0.34,5,False,92.18,35.85,57.62,23.89,,2.82,,分化-日高周低
HK,2026-08-07,002476,胜宏科技,53,5,256.6,241.0,-6.08,5,False,107.84,15.71,14.71,48.24,,11.38,,分化-日高周低
HK,2026-08-07,002513,智谱,24,5,1247.0,1270.0,1.84,5,False,86.2,0.06,29.62,-111.54,,-5.6,,分化-日高周低
HK,2026-08-07,002600,中国铝业,85,5,8.57,8.19,-4.43,5,False,73.34,36.09,-6.55,8.93,,1.61,,分化-日高周低
HK,2026-08-07,002628,中国人寿,17,5,28.76,26.8,-6.82,5,False,66.48,47.35,29.21,5.03,,1.2,,分化-日高周低
HK,2026-08-07,003986,兆易创新,39,5,528.5,511.0,-3.31,5,False,79.19,-8.43,23.04,114.77,,12.92,,分化-日高周低
HK,2026-08-07,006099,招商证券,96,5,15.26,14.66,-3.93,5,False,89.2,7.22,46.65,8.92,,0.94,,分化-日高周低
HK,2026-08-07,009903,天数智芯,100,5,476.8,476.8,0.0,0,True,53.02,7.08,46.46,-115.45,,41.87,,分化-日高周低
HK,2026-08-10,000981,中芯国际,27,1,66.2,65.3,-1.36,1,False,59.18,3.44,38.31,104.64,,3.12,,分化-日高周低
HK,2026-08-10,001347,华虹宏力,55,1,137.5,133.3,-3.05,1,False,73.97,-2.4,45.02,425.21,,4.53,,分化-日高周低
HK,2026-08-10,001776,广发证券,95,1,17.22,17.0,-1.28,1,False,73.29,45.65,46.57,7.69,,0.86,,分化-日高周低
HK,2026-08-10,002476,胜宏科技,53,1,255.2,242.0,-5.17,1,False,111.83,28.42,14.35,47.9,,11.3,,分化-日高周低
HK,2026-08-10,002513,智谱,25,1,1252.0,1192.0,-4.79,1,False,99.23,5.59,29.76,-112.07,,-5.63,,分化-日高周低
HK,2026-08-10,002600,中国铝业,84,1,8.72,8.55,-1.95,1,False,76.3,45.24,-5.14,9.09,,1.64,,分化-日高周低
HK,2026-08-10,003986,兆易创新,42,1,501.0,490.0,-2.2,1,False,75.61,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-10,006030,中信证券,34,1,27.44,27.3,-0.51,1,False,50.32,47.7,51.15,11.37,,1.23,,分化-日高周低
HK,2026-08-10,006099,招商证券,97,1,15.21,14.95,-1.71,1,False,88.05,10.76,46.0,8.89,,0.94,,分化-日高周低
HK,2026-08-10,000981,中芯国际,27,2,66.2,67.4,1.81,2,False,59.18,3.44,38.31,104.64,,3.12,,分化-日高周低
HK,2026-08-10,001347,华虹宏力,55,2,137.5,142.8,3.85,2,False,73.97,-2.4,45.02,425.21,,4.53,,分化-日高周低
HK,2026-08-10,001776,广发证券,95,2,17.22,17.21,-0.06,2,False,73.29,45.65,46.57,7.69,,0.86,,分化-日高周低
HK,2026-08-10,002476,胜宏科技,53,2,255.2,253.8,-0.55,2,False,111.83,28.42,14.35,47.9,,11.3,,分化-日高周低
HK,2026-08-10,002513,智谱,25,2,1252.0,1208.0,-3.51,2,False,99.23,5.59,29.76,-112.07,,-5.63,,分化-日高周低
HK,2026-08-10,002600,中国铝业,84,2,8.72,8.78,0.69,2,False,76.3,45.24,-5.14,9.09,,1.64,,分化-日高周低
HK,2026-08-10,003986,兆易创新,42,2,501.0,515.0,2.79,2,False,75.61,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-10,006030,中信证券,34,2,27.44,26.94,-1.82,2,False,50.32,47.7,51.15,11.37,,1.23,,分化-日高周低
HK,2026-08-10,006099,招商证券,97,2,15.21,14.98,-1.51,2,False,88.05,10.76,46.0,8.89,,0.94,,分化-日高周低
HK,2026-08-10,000981,中芯国际,27,3,66.2,67.55,2.04,3,False,59.18,3.44,38.31,104.64,,3.12,,分化-日高周低
HK,2026-08-10,001347,华虹宏力,55,3,137.5,147.2,7.05,3,False,73.97,-2.4,45.02,425.21,,4.53,,分化-日高周低
HK,2026-08-10,001776,广发证券,95,3,17.22,17.14,-0.46,3,False,73.29,45.65,46.57,7.69,,0.86,,分化-日高周低
HK,2026-08-10,002476,胜宏科技,53,3,255.2,238.6,-6.5,3,False,111.83,28.42,14.35,47.9,,11.3,,分化-日高周低
HK,2026-08-10,002513,智谱,25,3,1252.0,1317.0,5.19,3,False,99.23,5.59,29.76,-112.07,,-5.63,,分化-日高周低
HK,2026-08-10,002600,中国铝业,84,3,8.72,8.23,-5.62,3,False,76.3,45.24,-5.14,9.09,,1.64,,分化-日高周低
HK,2026-08-10,003986,兆易创新,42,3,501.0,501.0,0.0,3,False,75.61,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-10,006030,中信证券,34,3,27.44,26.98,-1.68,3,False,50.32,47.7,51.15,11.37,,1.23,,分化-日高周低
HK,2026-08-10,006099,招商证券,97,3,15.21,14.88,-2.17,3,False,88.05,10.76,46.0,8.89,,0.94,,分化-日高周低
HK,2026-08-10,000981,中芯国际,27,5,66.2,75.15,13.52,5,False,59.18,3.44,38.31,104.64,,3.12,,分化-日高周低
HK,2026-08-10,001347,华虹宏力,55,5,137.5,139.9,1.75,5,False,73.97,-2.4,45.02,425.21,,4.53,,分化-日高周低
HK,2026-08-10,001776,广发证券,95,5,17.22,17.32,0.58,5,False,73.29,45.65,46.57,7.69,,0.86,,分化-日高周低
HK,2026-08-10,002476,胜宏科技,53,5,255.2,256.6,0.55,5,False,111.83,28.42,14.35,47.9,,11.3,,分化-日高周低
HK,2026-08-10,002513,智谱,25,5,1252.0,1203.0,-3.91,5,False,99.23,5.59,29.76,-112.07,,-5.63,,分化-日高周低
HK,2026-08-10,002600,中国铝业,84,5,8.72,8.56,-1.83,5,False,76.3,45.24,-5.14,9.09,,1.64,,分化-日高周低
HK,2026-08-10,003986,兆易创新,42,5,501.0,554.0,10.58,5,False,75.61,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-10,006030,中信证券,34,5,27.44,26.74,-2.55,5,False,50.32,47.7,51.15,11.37,,1.23,,分化-日高周低
HK,2026-08-10,006099,招商证券,97,5,15.21,15.05,-1.05,5,False,88.05,10.76,46.0,8.89,,0.94,,分化-日高周低
HK,2026-08-11,000981,中芯国际,26,1,65.3,67.4,3.22,1,False,61.01,1.13,36.71,103.21,,3.08,,分化-日高周低
HK,2026-08-11,001347,华虹宏力,58,1,133.3,142.8,7.13,1,False,61.45,-5.77,42.92,412.22,,4.39,,分化-日高周低
HK,2026-08-11,001377,鼎泰高科,81,1,352.2,356.0,1.08,1,False,67.55,48.89,,214.41,,43.94,,分化-日高周低
HK,2026-08-11,001776,广发证券,94,1,17.0,17.21,1.24,1,False,52.84,40.32,43.55,7.6,,0.85,,分化-日高周低
HK,2026-08-11,002338,潍柴动力,47,1,35.6,36.4,2.25,1,False,87.91,49.0,58.94,24.3,,2.87,,分化-日高周低
HK,2026-08-11,002476,胜宏科技,53,1,242.0,253.8,4.88,1,False,101.0,24.55,11.03,45.43,,10.71,,分化-日高周低
HK,2026-08-11,002513,智谱,27,1,1192.0,1208.0,1.34,1,False,93.89,3.41,28.13,-106.7,,-5.36,,分化-日高周低
HK,2026-08-11,002600,中国铝业,85,1,8.55,8.78,2.69,1,False,57.34,41.4,-6.79,8.91,,1.61,,分化-日高周低
HK,2026-08-11,003986,兆易创新,43,1,490.0,515.0,5.1,1,False,65.31,-6.2,20.21,106.61,,12.0,,分化-日高周低
HK,2026-08-11,006030,中信证券,34,1,27.3,26.94,-1.32,1,False,51.23,44.67,49.71,11.31,,1.23,,分化-日高周低
HK,2026-08-11,006099,招商证券,97,1,14.95,14.98,0.2,1,False,72.43,6.42,42.66,8.74,,0.92,,分化-日高周低
HK,2026-08-11,000981,中芯国际,26,2,65.3,67.55,3.45,2,False,61.01,1.13,36.71,103.21,,3.08,,分化-日高周低
HK,2026-08-11,001347,华虹宏力,58,2,133.3,147.2,10.43,2,False,61.45,-5.77,42.92,412.22,,4.39,,分化-日高周低
HK,2026-08-11,001377,鼎泰高科,81,2,352.2,351.0,-0.34,2,False,67.55,48.89,,214.41,,43.94,,分化-日高周低
HK,2026-08-11,001776,广发证券,94,2,17.0,17.14,0.82,2,False,52.84,40.32,43.55,7.6,,0.85,,分化-日高周低
HK,2026-08-11,002338,潍柴动力,47,2,35.6,35.64,0.11,2,False,87.91,49.0,58.94,24.3,,2.87,,分化-日高周低
HK,2026-08-11,002476,胜宏科技,53,2,242.0,238.6,-1.4,2,False,101.0,24.55,11.03,45.43,,10.71,,分化-日高周低
HK,2026-08-11,002513,智谱,27,2,1192.0,1317.0,10.49,2,False,93.89,3.41,28.13,-106.7,,-5.36,,分化-日高周低
HK,2026-08-11,002600,中国铝业,85,2,8.55,8.23,-3.74,2,False,57.34,41.4,-6.79,8.91,,1.61,,分化-日高周低
HK,2026-08-11,003986,兆易创新,43,2,490.0,501.0,2.24,2,False,65.31,-6.2,20.21,106.61,,12.0,,分化-日高周低
HK,2026-08-11,006030,中信证券,34,2,27.3,26.98,-1.17,2,False,51.23,44.67,49.71,11.31,,1.23,,分化-日高周低
HK,2026-08-11,006099,招商证券,97,2,14.95,14.88,-0.47,2,False,72.43,6.42,42.66,8.74,,0.92,,分化-日高周低
HK,2026-08-11,000981,中芯国际,26,3,65.3,70.8,8.42,3,False,61.01,1.13,36.71,103.21,,3.08,,分化-日高周低
HK,2026-08-11,001347,华虹宏力,58,3,133.3,130.2,-2.33,3,False,61.45,-5.77,42.92,412.22,,4.39,,分化-日高周低
HK,2026-08-11,001377,鼎泰高科,81,3,352.2,367.6,4.37,3,False,67.55,48.89,,214.41,,43.94,,分化-日高周低
HK,2026-08-11,001776,广发证券,94,3,17.0,16.98,-0.12,3,False,52.84,40.32,43.55,7.6,,0.85,,分化-日高周低
HK,2026-08-11,002338,潍柴动力,47,3,35.6,35.02,-1.63,3,False,87.91,49.0,58.94,24.3,,2.87,,分化-日高周低
HK,2026-08-11,002476,胜宏科技,53,3,242.0,241.0,-0.41,3,False,101.0,24.55,11.03,45.43,,10.71,,分化-日高周低
HK,2026-08-11,002513,智谱,27,3,1192.0,1270.0,6.54,3,False,93.89,3.41,28.13,-106.7,,-5.36,,分化-日高周低
HK,2026-08-11,002600,中国铝业,85,3,8.55,8.19,-4.21,3,False,57.34,41.4,-6.79,8.91,,1.61,,分化-日高周低
HK,2026-08-11,003986,兆易创新,43,3,490.0,511.0,4.29,3,False,65.31,-6.2,20.21,106.61,,12.0,,分化-日高周低
HK,2026-08-11,006030,中信证券,34,3,27.3,26.22,-3.96,3,False,51.23,44.67,49.71,11.31,,1.23,,分化-日高周低
HK,2026-08-11,006099,招商证券,97,3,14.95,14.66,-1.94,3,False,72.43,6.42,42.66,8.74,,0.92,,分化-日高周低
HK,2026-08-11,000981,中芯国际,26,5,65.3,75.85,16.16,5,False,61.01,1.13,36.71,103.21,,3.08,,分化-日高周低
HK,2026-08-11,001347,华虹宏力,58,5,133.3,128.9,-3.3,5,False,61.45,-5.77,42.92,412.22,,4.39,,分化-日高周低
HK,2026-08-11,001377,鼎泰高科,81,5,352.2,360.8,2.44,5,False,67.55,48.89,,214.41,,43.94,,分化-日高周低
HK,2026-08-11,001776,广发证券,94,5,17.0,17.41,2.41,5,False,52.84,40.32,43.55,7.6,,0.85,,分化-日高周低
HK,2026-08-11,002338,潍柴动力,47,5,35.6,35.3,-0.84,5,False,87.91,49.0,58.94,24.3,,2.87,,分化-日高周低
HK,2026-08-11,002476,胜宏科技,53,5,242.0,241.4,-0.25,5,False,101.0,24.55,11.03,45.43,,10.71,,分化-日高周低
HK,2026-08-11,002513,智谱,27,5,1192.0,1043.0,-12.5,5,False,93.89,3.41,28.13,-106.7,,-5.36,,分化-日高周低
HK,2026-08-11,002600,中国铝业,85,5,8.55,8.35,-2.34,5,False,57.34,41.4,-6.79,8.91,,1.61,,分化-日高周低
HK,2026-08-11,003986,兆易创新,43,5,490.0,517.5,5.61,5,False,65.31,-6.2,20.21,106.61,,12.0,,分化-日高周低
HK,2026-08-11,006030,中信证券,34,5,27.3,26.5,-2.93,5,False,51.23,44.67,49.71,11.31,,1.23,,分化-日高周低
HK,2026-08-11,006099,招商证券,97,5,14.95,14.74,-1.4,5,False,72.43,6.42,42.66,8.74,,0.92,,分化-日高周低
HK,2026-08-12,000688,中国海外发展,82,1,13.76,13.48,-2.03,1,False,67.13,39.37,40.27,10.72,,0.35,,分化-日高周低
HK,2026-08-12,000981,中芯国际,25,1,67.4,67.55,0.22,1,False,81.85,6.52,40.45,106.53,,3.18,,分化-日高周低
HK,2026-08-12,001347,华虹宏力,55,1,142.8,147.2,3.08,1,False,85.05,1.86,47.69,441.6,,4.7,,分化-日高周低
HK,2026-08-12,001776,广发证券,94,1,17.21,17.14,-0.41,1,False,55.44,45.41,46.43,7.69,,0.86,,分化-日高周低
HK,2026-08-12,002476,胜宏科技,54,1,253.8,238.6,-5.99,1,False,101.45,28.01,14.0,47.64,,11.23,,分化-日高周低
HK,2026-08-12,002513,智谱,27,1,1208.0,1317.0,9.02,1,False,91.23,3.99,28.56,-108.13,,-5.43,,分化-日高周低
HK,2026-08-12,002600,中国铝业,81,1,8.78,8.23,-6.26,1,False,59.82,46.44,-4.62,9.15,,1.65,,分化-日高周低
HK,2026-08-12,003986,兆易创新,40,1,515.0,501.0,-2.72,1,False,69.09,-3.91,22.1,112.05,,12.61,,分化-日高周低
HK,2026-08-12,006099,招商证券,97,1,14.98,14.88,-0.67,1,False,55.52,6.92,43.05,8.76,,0.93,,分化-日高周低
HK,2026-08-12,006809,澜起科技,43,1,283.0,286.8,1.34,1,False,56.79,3.59,40.62,120.54,,14.65,,分化-日高周低
HK,2026-08-12,000688,中国海外发展,82,2,13.76,13.48,-2.03,2,False,67.13,39.37,40.27,10.72,,0.35,,分化-日高周低
HK,2026-08-12,000981,中芯国际,25,2,67.4,70.8,5.04,2,False,81.85,6.52,40.45,106.53,,3.18,,分化-日高周低
HK,2026-08-12,001347,华虹宏力,55,2,142.8,130.2,-8.82,2,False,85.05,1.86,47.69,441.6,,4.7,,分化-日高周低
HK,2026-08-12,001776,广发证券,94,2,17.21,16.98,-1.34,2,False,55.44,45.41,46.43,7.69,,0.86,,分化-日高周低
HK,2026-08-12,002476,胜宏科技,54,2,253.8,241.0,-5.04,2,False,101.45,28.01,14.0,47.64,,11.23,,分化-日高周低
HK,2026-08-12,002513,智谱,27,2,1208.0,1270.0,5.13,2,False,91.23,3.99,28.56,-108.13,,-5.43,,分化-日高周低
HK,2026-08-12,002600,中国铝业,81,2,8.78,8.19,-6.72,2,False,59.82,46.44,-4.62,9.15,,1.65,,分化-日高周低
HK,2026-08-12,003986,兆易创新,40,2,515.0,511.0,-0.78,2,False,69.09,-3.91,22.1,112.05,,12.61,,分化-日高周低
HK,2026-08-12,006099,招商证券,97,2,14.98,14.66,-2.14,2,False,55.52,6.92,43.05,8.76,,0.93,,分化-日高周低
HK,2026-08-12,006809,澜起科技,43,2,283.0,283.8,0.28,2,False,56.79,3.59,40.62,120.54,,14.65,,分化-日高周低
HK,2026-08-12,000688,中国海外发展,82,3,13.76,13.42,-2.47,3,False,67.13,39.37,40.27,10.72,,0.35,,分化-日高周低
HK,2026-08-12,000981,中芯国际,25,3,67.4,75.15,11.5,3,False,81.85,6.52,40.45,106.53,,3.18,,分化-日高周低
HK,2026-08-12,001347,华虹宏力,55,3,142.8,139.9,-2.03,3,False,85.05,1.86,47.69,441.6,,4.7,,分化-日高周低
HK,2026-08-12,001776,广发证券,94,3,17.21,17.32,0.64,3,False,55.44,45.41,46.43,7.69,,0.86,,分化-日高周低
HK,2026-08-12,002476,胜宏科技,54,3,253.8,256.6,1.1,3,False,101.45,28.01,14.0,47.64,,11.23,,分化-日高周低
HK,2026-08-12,002513,智谱,27,3,1208.0,1203.0,-0.41,3,False,91.23,3.99,28.56,-108.13,,-5.43,,分化-日高周低
HK,2026-08-12,002600,中国铝业,81,3,8.78,8.56,-2.51,3,False,59.82,46.44,-4.62,9.15,,1.65,,分化-日高周低
HK,2026-08-12,003986,兆易创新,40,3,515.0,554.0,7.57,3,False,69.09,-3.91,22.1,112.05,,12.61,,分化-日高周低
HK,2026-08-12,006099,招商证券,97,3,14.98,15.05,0.47,3,False,55.52,6.92,43.05,8.76,,0.93,,分化-日高周低
HK,2026-08-12,006809,澜起科技,43,3,283.0,311.0,9.89,3,False,56.79,3.59,40.62,120.54,,14.65,,分化-日高周低
HK,2026-08-13,000100,MINIMAX-W,95,1,376.8,376.8,0.0,0,True,97.29,41.38,-3.08,-9.03,,-1.99,,分化-日高周低
HK,2026-08-13,000688,中国海外发展,84,1,13.48,13.48,0.0,1,False,69.54,33.79,36.19,10.5,,0.34,,分化-日高周低
HK,2026-08-13,000981,中芯国际,25,1,67.55,70.8,4.81,1,False,83.56,6.91,40.71,106.77,,2.93,,分化-日高周低
HK,2026-08-13,001347,华虹宏力,53,1,147.2,130.2,-11.55,1,False,93.73,5.39,49.9,455.21,,4.57,,分化-日高周低
HK,2026-08-13,001776,广发证券,94,1,17.14,16.98,-0.93,1,False,52.32,43.71,45.47,7.66,,0.86,,分化-日高周低
HK,2026-08-13,001898,中煤能源,87,1,10.81,10.98,1.57,1,False,58.9,49.36,1.94,8.9,,0.77,,分化-日高周低
HK,2026-08-13,002338,潍柴动力,47,1,35.64,35.02,-1.74,1,False,72.4,49.25,59.06,24.33,,2.87,,分化-日高周低
HK,2026-08-13,002476,胜宏科技,56,1,238.6,241.0,1.01,1,False,85.55,23.55,10.18,44.79,,10.56,,分化-日高周低
HK,2026-08-13,002513,智谱,23,1,1317.0,1270.0,-3.57,1,False,106.05,7.95,31.52,-117.89,,-5.92,,分化-日高周低
HK,2026-08-13,003986,兆易创新,40,1,501.0,511.0,2.0,1,False,71.49,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-13,006809,澜起科技,41,1,286.8,283.8,-1.05,1,False,78.53,4.84,41.37,122.16,,14.85,,分化-日高周低
HK,2026-08-13,006886,华泰证券,81,1,16.92,16.84,-0.47,1,False,66.85,48.93,23.07,7.78,,0.76,,分化-日高周低
HK,2026-08-13,000100,MINIMAX-W,95,2,376.8,376.8,0.0,0,True,97.29,41.38,-3.08,-9.03,,-1.99,,分化-日高周低
HK,2026-08-13,000688,中国海外发展,84,2,13.48,13.42,-0.45,2,False,69.54,33.79,36.19,10.5,,0.34,,分化-日高周低
HK,2026-08-13,000981,中芯国际,25,2,67.55,75.15,11.25,2,False,83.56,6.91,40.71,106.77,,2.93,,分化-日高周低
HK,2026-08-13,001347,华虹宏力,53,2,147.2,139.9,-4.96,2,False,93.73,5.39,49.9,455.21,,4.57,,分化-日高周低
HK,2026-08-13,001776,广发证券,94,2,17.14,17.32,1.05,2,False,52.32,43.71,45.47,7.66,,0.86,,分化-日高周低
HK,2026-08-13,001898,中煤能源,87,2,10.81,11.07,2.41,2,False,58.9,49.36,1.94,8.9,,0.77,,分化-日高周低
HK,2026-08-13,002338,潍柴动力,47,2,35.64,35.7,0.17,2,False,72.4,49.25,59.06,24.33,,2.87,,分化-日高周低
HK,2026-08-13,002476,胜宏科技,56,2,238.6,256.6,7.54,2,False,85.55,23.55,10.18,44.79,,10.56,,分化-日高周低
HK,2026-08-13,002513,智谱,23,2,1317.0,1203.0,-8.66,2,False,106.05,7.95,31.52,-117.89,,-5.92,,分化-日高周低
HK,2026-08-13,003986,兆易创新,40,2,501.0,554.0,10.58,2,False,71.49,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-13,006809,澜起科技,41,2,286.8,311.0,8.44,2,False,78.53,4.84,41.37,122.16,,14.85,,分化-日高周低
HK,2026-08-13,006886,华泰证券,81,2,16.92,17.0,0.47,2,False,66.85,48.93,23.07,7.78,,0.76,,分化-日高周低
HK,2026-08-13,000100,MINIMAX-W,95,3,376.8,376.8,0.0,0,True,97.29,41.38,-3.08,-9.03,,-1.99,,分化-日高周低
HK,2026-08-13,000688,中国海外发展,84,3,13.48,13.89,3.04,3,False,69.54,33.79,36.19,10.5,,0.34,,分化-日高周低
HK,2026-08-13,000981,中芯国际,25,3,67.55,75.85,12.29,3,False,83.56,6.91,40.71,106.77,,2.93,,分化-日高周低
HK,2026-08-13,001347,华虹宏力,53,3,147.2,128.9,-12.43,3,False,93.73,5.39,49.9,455.21,,4.57,,分化-日高周低
HK,2026-08-13,001776,广发证券,94,3,17.14,17.41,1.58,3,False,52.32,43.71,45.47,7.66,,0.86,,分化-日高周低
HK,2026-08-13,001898,中煤能源,87,3,10.81,11.28,4.35,3,False,58.9,49.36,1.94,8.9,,0.77,,分化-日高周低
HK,2026-08-13,002338,潍柴动力,47,3,35.64,35.3,-0.95,3,False,72.4,49.25,59.06,24.33,,2.87,,分化-日高周低
HK,2026-08-13,002476,胜宏科技,56,3,238.6,241.4,1.17,3,False,85.55,23.55,10.18,44.79,,10.56,,分化-日高周低
HK,2026-08-13,002513,智谱,23,3,1317.0,1043.0,-20.8,3,False,106.05,7.95,31.52,-117.89,,-5.92,,分化-日高周低
HK,2026-08-13,003986,兆易创新,40,3,501.0,517.5,3.29,3,False,71.49,-5.19,21.04,109.0,,12.27,,分化-日高周低
HK,2026-08-13,006809,澜起科技,41,3,286.8,290.8,1.39,3,False,78.53,4.84,41.37,122.16,,14.85,,分化-日高周低
HK,2026-08-13,006886,华泰证券,81,3,16.92,17.05,0.77,3,False,66.85,48.93,23.07,7.78,,0.76,,分化-日高周低
HK,2026-08-14,000688,中国海外发展,85,1,13.48,13.42,-0.45,1,False,69.27,33.79,36.19,10.5,,0.34,,分化-日高周低
HK,2026-08-14,000981,中芯国际,23,1,70.8,75.15,6.14,1,False,94.34,15.27,46.5,74.63,,3.07,,分化-日高周低
HK,2026-08-14,002338,潍柴动力,47,1,35.02,35.7,1.94,1,False,54.7,45.41,57.27,23.9,,2.82,,分化-日高周低
HK,2026-08-14,002476,胜宏科技,55,1,241.0,256.6,6.47,1,False,78.74,24.25,10.78,45.24,,10.67,,分化-日高周低
HK,2026-08-14,002513,智谱,24,1,1270.0,1203.0,-5.28,1,False,87.44,6.25,30.25,-113.68,,-5.71,,分化-日高周低
HK,2026-08-14,003986,兆易创新,39,1,511.0,554.0,8.41,1,False,75.5,-4.27,21.8,111.18,,12.52,,分化-日高周低
HK,2026-08-14,006809,澜起科技,42,1,283.8,311.0,9.58,1,False,81.25,3.85,40.77,120.88,,14.69,,分化-日高周低
HK,2026-08-14,006886,华泰证券,81,1,16.84,17.0,0.95,1,False,77.39,46.24,22.16,7.74,,0.75,,分化-日高周低
HK,2026-08-14,000688,中国海外发展,85,2,13.48,13.89,3.04,2,False,69.27,33.79,36.19,10.5,,0.34,,分化-日高周低
HK,2026-08-14,000981,中芯国际,23,2,70.8,75.85,7.13,2,False,94.34,15.27,46.5,74.63,,3.07,,分化-日高周低
HK,2026-08-14,002338,潍柴动力,47,2,35.02,35.3,0.8,2,False,54.7,45.41,57.27,23.9,,2.82,,分化-日高周低
HK,2026-08-14,002476,胜宏科技,55,2,241.0,241.4,0.17,2,False,78.74,24.25,10.78,45.24,,10.67,,分化-日高周低
HK,2026-08-14,002513,智谱,24,2,1270.0,1043.0,-17.87,2,False,87.44,6.25,30.25,-113.68,,-5.71,,分化-日高周低
HK,2026-08-14,003986,兆易创新,39,2,511.0,517.5,1.27,2,False,75.5,-4.27,21.8,111.18,,12.52,,分化-日高周低
HK,2026-08-14,006809,澜起科技,42,2,283.8,290.8,2.47,2,False,81.25,3.85,40.77,120.88,,14.69,,分化-日高周低
HK,2026-08-14,006886,华泰证券,81,2,16.84,17.05,1.25,2,False,77.39,46.24,22.16,7.74,,0.75,,分化-日高周低
HK,2026-08-17,000981,中芯国际,22,1,75.15,75.85,0.93,1,False,101.1,34.81,54.25,79.22,,3.26,,分化-日高周低
HK,2026-08-17,001888,建滔积层板,95,1,42.12,42.12,0.0,0,True,104.15,2.92,22.89,54.35,,8.08,,分化-日高周低
HK,2026-08-17,002476,胜宏科技,54,1,256.6,241.4,-5.92,1,False,88.82,33.16,14.71,48.17,,11.36,,分化-日高周低
