市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,量比,策略
个股,2026-07-24,688808,联讯仪器,80,20,1955.0,2221.02,13.46,18,68.55,17.19,,734.61,50.0,195.61,50.0,,,,分化-日高周低
个股,2026-07-24,600188,XD兖矿能,82,20,19.73,21.8,10.34,18,52.55,11.45,44.56,20.73,96.53,2.59,75.63,,,,分化-日高周低
个股,2026-07-24,300433,蓝思科技,83,20,37.32,36.15,-3.29,18,65.73,3.52,52.75,57.28,83.62,3.61,82.66,,,,分化-日高周低
个股,2026-07-24,300604,长川科技,86,20,303.5,273.0,-10.2,18,53.72,47.75,82.17,122.41,53.95,37.8,99.23,,,,分化-日高周低
个股,2026-07-24,600406,国电南瑞,87,20,23.58,23.51,-0.45,18,92.52,41.05,12.56,22.76,20.95,3.54,29.19,,,,分化-日高周低
个股,2026-07-24,601985,中国核电,92,20,8.9,8.76,-1.72,18,69.34,44.11,69.14,22.24,85.21,1.53,29.96,,,,分化-日高周低
个股,2026-07-24,601898,中煤能源,93,20,13.45,14.12,4.83,18,76.54,21.08,10.88,10.21,48.36,1.11,83.72,,,,分化-日高周低
个股,2026-07-24,600989,宝丰能源,100,20,23.38,23.66,1.05,18,76.03,49.06,15.81,13.64,8.76,3.29,65.46,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,1,60.9,57.43,-5.85,1,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,1,770.0,715.0,-7.29,1,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,1,62.89,60.1,-4.59,1,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,1,399.77,383.0,-4.34,1,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,1,227.06,205.65,-9.58,1,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,1,33.53,33.49,-0.27,1,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,1,28.08,25.82,-8.2,1,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,1,116.21,112.08,-3.7,1,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,1,111.57,100.83,-9.78,1,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,1,2151.28,1850.0,-14.15,1,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,1,489.15,438.66,-10.47,1,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,1,4.03,4.02,-0.4,1,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,1,36.63,33.86,-7.71,1,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,1,304.7,276.4,-9.44,1,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,1,13.62,13.5,-1.03,1,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,1,13.97,14.27,2.0,1,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,2,60.9,57.1,-6.39,2,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,2,770.0,706.39,-8.41,2,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,2,62.89,62.35,-1.01,2,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,2,399.77,360.0,-10.1,2,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,2,227.06,207.5,-8.77,2,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,2,33.53,34.73,3.43,2,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,2,28.08,26.92,-4.28,2,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,2,116.21,106.55,-8.46,2,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,2,111.57,108.89,-2.55,2,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,2,2151.28,1788.14,-17.03,2,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,2,489.15,420.49,-14.19,2,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,2,4.03,4.08,1.09,2,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,2,36.63,33.39,-9.0,2,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,2,304.7,271.0,-11.21,2,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,2,13.62,13.63,-0.08,2,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,2,13.97,13.94,-0.36,2,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,3,60.9,53.15,-12.88,3,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,3,770.0,668.07,-13.39,3,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,3,62.89,58.35,-7.37,3,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,3,399.77,346.5,-13.48,3,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,3,227.06,196.78,-13.49,3,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,3,33.53,34.63,3.13,3,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,3,28.08,25.59,-9.02,3,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,3,116.21,103.71,-10.91,3,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,3,111.57,105.3,-5.77,3,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,3,2151.28,1536.0,-28.75,3,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,3,489.15,391.01,-20.21,3,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,3,4.03,4.16,3.08,3,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,3,36.63,30.83,-15.98,3,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,3,304.7,245.5,-19.58,3,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,3,13.62,13.81,1.24,3,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,3,13.97,13.07,-6.59,3,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,5,60.9,56.05,-8.11,4,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,5,770.0,687.0,-10.93,4,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,5,62.89,57.48,-8.75,4,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,5,399.77,344.0,-14.1,4,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,5,227.06,204.9,-9.91,4,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,5,33.53,35.18,4.77,4,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,5,28.08,27.58,-1.93,4,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,5,116.21,103.37,-11.2,4,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,5,111.57,111.68,-0.05,4,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,5,2151.28,1640.0,-23.92,4,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,5,489.15,403.0,-17.76,4,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,5,4.03,4.13,2.33,4,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,5,36.63,31.58,-13.94,4,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,5,304.7,259.64,-14.94,4,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,5,13.62,13.58,-0.44,4,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,5,13.97,13.18,-5.8,4,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,10,60.9,68.27,11.95,8,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,10,770.0,742.5,-3.72,8,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,10,62.89,55.9,-11.26,8,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,10,399.77,361.59,-9.7,8,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,10,227.06,208.36,-8.39,8,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,10,33.53,34.9,3.94,8,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,10,28.08,29.01,3.16,8,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,10,116.21,106.7,-8.33,8,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,10,111.57,127.0,13.68,8,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,10,2151.28,2095.01,-2.77,8,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,10,489.15,439.2,-10.36,8,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,10,4.03,3.96,-1.89,8,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,10,36.63,34.82,-5.09,8,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,10,304.7,278.53,-8.74,8,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,10,13.62,13.98,2.49,8,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,10,13.97,13.32,-4.8,8,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-27,601138,工业富联,12,20,60.9,62.13,1.87,18,68.13,4.67,44.61,30.05,89.51,6.93,91.28,,,,分化-日高周低
个股,2026-07-27,002371,北方华创,29,20,770.0,712.55,-7.61,18,85.37,37.13,76.8,100.21,48.05,14.22,88.4,,,,分化-日高周低
个股,2026-07-27,002475,立讯精密,31,20,62.89,53.34,-15.34,18,90.64,19.72,58.79,28.22,44.34,5.5,50.36,,,,分化-日高周低
个股,2026-07-27,688012,中微公司,38,20,399.77,365.5,-8.72,18,88.69,49.37,82.52,140.32,73.54,15.75,79.25,,,,分化-日高周低
个股,2026-07-27,688008,澜起科技,53,20,227.06,199.11,-12.46,18,61.29,14.54,67.81,108.54,82.77,13.32,86.42,,,,分化-日高周低
个股,2026-07-27,600150,中国船舶,56,20,33.53,32.99,-1.76,18,78.72,16.95,28.14,22.32,26.1,1.69,20.37,,,,分化-日高周低
个股,2026-07-27,000338,潍柴动力,57,20,28.08,28.3,0.65,18,119.88,26.0,67.17,21.74,95.47,2.58,88.25,,,,分化-日高周低
个股,2026-07-27,300274,阳光电源,59,20,116.21,110.89,-4.73,18,98.04,6.63,17.92,20.2,41.65,4.95,49.74,,,,分化-日高周低
个股,2026-07-27,300408,三环集团,70,20,111.57,111.51,-0.2,18,68.19,2.21,68.24,77.1,98.27,9.9,98.27,,,,分化-日高周低
个股,2026-07-27,688808,联讯仪器,72,20,2151.28,2314.01,7.41,18,96.21,27.11,,808.36,68.25,215.25,68.25,,,,分化-日高周低
个股,2026-07-27,301666,大普微-UW,75,20,489.15,418.13,-14.67,18,54.89,-5.05,,16436.94,24.64,266.03,24.64,,,,分化-日高周低
个股,2026-07-27,003816,中国广核,81,20,4.03,3.87,-4.12,18,53.11,33.55,27.38,21.46,89.2,1.62,66.53,,,,分化-日高周低
个股,2026-07-27,300433,蓝思科技,84,20,36.63,37.98,3.54,18,67.47,-0.95,51.16,56.22,83.53,3.54,81.46,,,,分化-日高周低
个股,2026-07-27,300604,长川科技,85,20,304.7,275.74,-9.65,18,62.18,47.35,82.46,122.9,54.21,37.95,99.37,,,,分化-日高周低
个股,2026-07-27,601898,中煤能源,91,20,13.62,14.04,2.93,18,68.15,32.12,12.57,10.33,49.98,1.12,85.99,,,,分化-日高周低
个股,2026-07-27,001248,华润新能,95,20,13.97,12.24,-12.53,18,99.72,7.86,,33.81,61.11,1.96,61.11,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,1,389.46,395.44,1.39,1,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,1,715.0,706.39,-1.35,1,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,1,60.1,62.35,3.59,1,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,1,19.0,19.08,0.27,1,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,1,383.0,360.0,-6.16,1,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,1,33.49,34.73,3.55,1,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,1,205.65,207.5,0.75,1,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
个股,2026-07-28,300274,阳光电源,60,1,112.08,106.55,-5.08,1,83.97,2.94,14.98,19.48,38.21,4.78,46.68,,,,分化-日高周低
个股,2026-07-28,000338,潍柴动力,64,1,25.82,26.92,4.11,1,84.46,11.23,58.96,20.02,90.09,2.37,78.06,,,,分化-日高周低
个股,2026-07-28,688072,拓荆科技,73,1,710.0,700.87,-1.44,1,57.16,47.86,74.48,125.52,81.08,28.48,97.39,,,,分化-日高周低
个股,2026-07-28,300408,三环集团,76,1,100.83,108.89,7.84,1,66.67,-6.64,62.25,69.68,97.88,8.95,97.88,,,,分化-日高周低
个股,2026-07-28,688808,联讯仪器,84,1,1850.0,1788.14,-3.49,1,69.86,7.69,,695.15,40.62,185.1,40.62,,,,分化-日高周低
个股,2026-07-28,001248,华润新能,88,1,14.27,13.94,-2.46,1,102.07,9.15,,34.54,63.16,2.0,63.16,,,,分化-日高周低
个股,2026-07-28,601898,中煤能源,92,1,13.5,13.63,0.81,1,59.56,30.45,11.37,10.24,48.94,1.11,84.6,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,2,389.46,400.48,2.68,2,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,2,715.0,668.07,-6.71,2,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,2,60.1,58.35,-3.06,2,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,2,19.0,18.96,-0.36,2,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,2,383.0,346.5,-9.68,2,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,2,33.49,34.63,3.25,2,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,2,205.65,196.78,-4.47,2,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
个股,2026-07-28,300274,阳光电源,60,2,112.08,103.71,-7.62,2,83.97,2.94,14.98,19.48,38.21,4.78,46.68,,,,分化-日高周低
个股,2026-07-28,000338,潍柴动力,64,2,25.82,25.59,-1.04,2,84.46,11.23,58.96,20.02,90.09,2.37,78.06,,,,分化-日高周低
个股,2026-07-28,688072,拓荆科技,73,2,710.0,642.0,-9.73,2,57.16,47.86,74.48,125.52,81.08,28.48,97.39,,,,分化-日高周低
个股,2026-07-28,300408,三环集团,76,2,100.83,105.3,4.28,2,66.67,-6.64,62.25,69.68,97.88,8.95,97.88,,,,分化-日高周低
个股,2026-07-28,688808,联讯仪器,84,2,1850.0,1536.0,-17.12,2,69.86,7.69,,695.15,40.62,185.1,40.62,,,,分化-日高周低
个股,2026-07-28,001248,华润新能,88,2,14.27,13.07,-8.56,2,102.07,9.15,,34.54,63.16,2.0,63.16,,,,分化-日高周低
个股,2026-07-28,601898,中煤能源,92,2,13.5,13.81,2.15,2,59.56,30.45,11.37,10.24,48.94,1.11,84.6,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,3,389.46,393.9,0.99,3,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,3,715.0,687.0,-4.07,3,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,3,60.1,57.48,-4.51,3,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,3,19.0,19.52,2.59,3,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,3,383.0,344.0,-10.33,3,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,3,33.49,35.18,4.9,3,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,3,205.65,204.9,-0.52,3,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
个股,2026-07-28,300274,阳光电源,60,3,112.08,103.37,-7.92,3,83.97,2.94,14.98,19.48,38.21,4.78,46.68,,,,分化-日高周低
个股,2026-07-28,000338,潍柴动力,64,3,25.82,27.58,6.67,3,84.46,11.23,58.96,20.02,90.09,2.37,78.06,,,,分化-日高周低
个股,2026-07-28,688072,拓荆科技,73,3,710.0,664.97,-6.49,3,57.16,47.86,74.48,125.52,81.08,28.48,97.39,,,,分化-日高周低
个股,2026-07-28,300408,三环集团,76,3,100.83,111.68,10.61,3,66.67,-6.64,62.25,69.68,97.88,8.95,97.88,,,,分化-日高周低
个股,2026-07-28,688808,联讯仪器,84,3,1850.0,1640.0,-11.5,3,69.86,7.69,,695.15,40.62,185.1,40.62,,,,分化-日高周低
个股,2026-07-28,001248,华润新能,88,3,14.27,13.18,-7.79,3,102.07,9.15,,34.54,63.16,2.0,63.16,,,,分化-日高周低
个股,2026-07-28,601898,中煤能源,92,3,13.5,13.58,0.44,3,59.56,30.45,11.37,10.24,48.94,1.11,84.6,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,5,389.46,393.9,0.99,3,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,5,715.0,687.0,-4.07,3,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,5,60.1,57.48,-4.51,3,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,5,19.0,19.52,2.59,3,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,5,383.0,344.0,-10.33,3,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,5,33.49,35.18,4.9,3,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,5,205.65,204.9,-0.52,3,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
个股,2026-07-28,300274,阳光电源,60,5,112.08,103.37,-7.92,3,83.97,2.94,14.98,19.48,38.21,4.78,46.68,,,,分化-日高周低
个股,2026-07-28,000338,潍柴动力,64,5,25.82,27.58,6.67,3,84.46,11.23,58.96,20.02,90.09,2.37,78.06,,,,分化-日高周低
个股,2026-07-28,688072,拓荆科技,73,5,710.0,664.97,-6.49,3,57.16,47.86,74.48,125.52,81.08,28.48,97.39,,,,分化-日高周低
个股,2026-07-28,300408,三环集团,76,5,100.83,111.68,10.61,3,66.67,-6.64,62.25,69.68,97.88,8.95,97.88,,,,分化-日高周低
个股,2026-07-28,688808,联讯仪器,84,5,1850.0,1640.0,-11.5,3,69.86,7.69,,695.15,40.62,185.1,40.62,,,,分化-日高周低
个股,2026-07-28,001248,华润新能,88,5,14.27,13.18,-7.79,3,102.07,9.15,,34.54,63.16,2.0,63.16,,,,分化-日高周低
个股,2026-07-28,601898,中煤能源,92,5,13.5,13.58,0.44,3,59.56,30.45,11.37,10.24,48.94,1.11,84.6,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,10,389.46,386.67,-0.87,8,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,10,715.0,751.99,5.02,8,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,10,60.1,56.99,-5.32,8,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,10,19.0,20.83,9.48,8,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,10,383.0,367.65,-4.16,8,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,10,33.49,34.85,3.91,8,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,10,205.65,215.52,4.65,8,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
个股,2026-07-28,300274,阳光电源,60,10,112.08,114.16,1.71,8,83.97,2.94,14.98,19.48,38.21,4.78,46.68,,,,分化-日高周低
个股,2026-07-28,000338,潍柴动力,64,10,25.82,29.78,15.19,8,84.46,11.23,58.96,20.02,90.09,2.37,78.06,,,,分化-日高周低
个股,2026-07-28,688072,拓荆科技,73,10,710.0,690.65,-2.88,8,57.16,47.86,74.48,125.52,81.08,28.48,97.39,,,,分化-日高周低
个股,2026-07-28,300408,三环集团,76,10,100.83,127.39,26.19,8,66.67,-6.64,62.25,69.68,97.88,8.95,97.88,,,,分化-日高周低
个股,2026-07-28,688808,联讯仪器,84,10,1850.0,2220.0,19.85,8,69.86,7.69,,695.15,40.62,185.1,40.62,,,,分化-日高周低
个股,2026-07-28,001248,华润新能,88,10,14.27,13.18,-7.79,8,102.07,9.15,,34.54,63.16,2.0,63.16,,,,分化-日高周低
个股,2026-07-28,601898,中煤能源,92,10,13.5,13.81,2.15,8,59.56,30.45,11.37,10.24,48.94,1.11,84.6,,,,分化-日高周低
个股,2026-07-28,300750,宁德时代,8,20,389.46,391.15,0.28,18,88.84,43.99,42.78,21.27,15.81,4.77,29.95,,,,分化-日高周低
个股,2026-07-28,002371,北方华创,29,20,715.0,714.43,-0.23,18,61.57,26.43,69.44,93.05,45.77,13.2,83.97,,,,分化-日高周低
个股,2026-07-28,002475,立讯精密,31,20,60.1,54.65,-9.22,18,75.62,10.21,52.96,26.97,40.09,5.26,44.23,,,,分化-日高周低
个股,2026-07-28,603993,洛阳钼业,34,20,19.0,18.62,-2.15,18,57.72,47.77,13.4,16.83,24.01,4.57,92.44,,,,分化-日高周低
个股,2026-07-28,688012,中微公司,38,20,383.0,362.5,-5.5,18,85.33,43.9,78.54,134.43,72.39,15.09,78.38,,,,分化-日高周低
个股,2026-07-28,600150,中国船舶,52,20,33.49,33.68,0.42,18,94.37,16.44,27.91,22.29,26.08,1.69,20.31,,,,分化-日高周低
个股,2026-07-28,688008,澜起科技,54,20,205.65,200.55,-2.63,18,54.26,3.63,60.27,98.33,72.74,12.06,78.79,,,,分化-日高周低
